Symbol,replaced_SMILES,CXSMILES,Monomer_Type,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
meS,CN[C@@H](CO)C(=O)O,CN([*])[C@@H](CO)C([*])=O |$;;_R1;;;;;_R2;$|,Backbone,9.97587963,-0.337962963,9.97587963,0.100694444,0.48729752,117.148,106.06,117.0789786,48,0,0.138951896,-0.394282031,0.394282031,0.138951896,1.75,2.25,2.25,16.25388157,10.3245377,2.048494486,-2.13648447,1.834234717,-2.318783017,5.569228468,-0.112220064,3.511707407,72.82892142,6.568914101,5.164482801,5.164482801,3.718744015,2.446137731,2.446137731,1.849615969,1.849615969,1.007432789,1.007432789,0.328048588,0.328048588,-0.41,47.19725257,7.59,3.574583765,2.044342358,48.91460901,9.901064579,6.286160523,0.0,0.0,0.0,0.0,4.899909731,0.0,0.0,0.0,0.0,14.09534397,0.0,12.64872279,9.901064579,6.286160523,0.0,4.899909731,0.0,6.041840829,20.70222593,0.0,0,0.0,0.0,0.0,0.0,0.0,43.03666441,4.794537184,0.0,0.0,0.0,0.0,0.0,0,40.54,0.0,4.794537184,0,12.64872279,0.0,6.286160523,0.0,18.9952537,0.0,0.0,5.106527395,0.0,0.0,11.63560185,8.423518519,0.0,0.0,-0.337962963,0.722222222,-0.100694444,3.490648148,0.8,8,1,3,0,0,0,0,0,0,3,1,3,3,0,0,0,0,-0.8922,30.6248,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meT,CN[C@H](C(=O)O)[C@@H](C)O,C[C@@H](O)[C@H](N(C)[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone,10.1862963,-0.585648148,10.1862963,0.37037037,0.524658218,131.175,118.071,131.0946287,54,0,0.139238747,-0.391320974,0.391320974,0.139238747,1.555555556,2.0,2.0,16.2688051,10.17865126,2.142398574,-2.198178704,1.941704553,-2.379432444,5.578181097,-0.114089982,3.821219649,83.05865003,7.439157589,6.034726289,6.034726289,4.091422815,2.890544167,2.890544167,2.330890047,2.330890047,1.229964528,1.229964528,0.666895693,0.666895693,-0.41,64.0524865,8.59,3.584060984,2.578862443,55.27955112,9.901064579,6.286160523,0.0,0.0,0.0,0.0,4.899909731,0.0,0.0,0.0,0.0,21.01908117,0.0,12.14580722,9.901064579,6.286160523,0.0,4.899909731,0.0,19.06954442,14.09534397,0.0,0,0.0,0.0,0.0,0.0,0.0,42.53374883,4.794537184,0.0,6.9237372,0.0,0.0,0.0,0,40.54,6.103966388,4.794537184,0,6.041840829,0.0,6.286160523,0.0,25.9189909,0.0,0.0,5.106527395,0.0,0.0,11.86453704,8.90962963,0.0,0.0,-0.37037037,0.155092593,1.596296296,3.511481481,0.833333333,9,1,3,0,0,0,0,0,0,3,1,3,3,0,0,0,0,-0.5037,35.2198,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meI,CC[C@H](C)[C@H](NC)C(=O)O,CC[C@H](C)[C@H](N(C)[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone,10.50518519,0.087962963,10.50518519,0.087962963,0.550366122,143.23,126.094,143.1310142,60,0,0.136868428,-0.301614912,0.301614912,0.136868428,1.5,2.0,2.1,16.13053742,9.998044835,2.153618049,-2.23099291,2.085640279,-2.344536369,5.573897682,-0.11255176,3.919458162,101.4307136,8.14626437,7.294619475,7.294619475,4.629427618,3.747700349,3.747700349,2.9758188,2.9758188,1.962674134,1.962674134,1.006292026,1.006292026,-0.37,126.0543568,9.63,4.446244516,2.479660165,63.2152016,4.794537184,6.286160523,0.0,0.0,0.0,0.0,4.899909731,0.0,0.0,0.0,20.26829602,20.01325001,0.0,6.041840829,4.794537184,6.286160523,0.0,4.899909731,5.917906046,26.31013685,14.09534397,0.0,0,0.0,0.0,0.0,0.0,0.0,31.32325505,4.794537184,5.917906046,20.26829602,0.0,0.0,0.0,0,20.31,0.0,4.794537184,0,6.041840829,5.917906046,12.70698215,0.0,0.0,18.9952537,13.8474744,0.0,0.0,0.0,12.46467593,0.0,0.0,0.465277778,0.087962963,2.07912037,4.198148148,3.871481481,0.875,10,0,2,0,0,0,0,0,0,2,0,2,4,0,0,0,0,1.1616,42.994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meA,CN[C@@H](C)C(=O)O,C[C@H](N(C)[*])C([*])=O |$;;;;_R1;;_R2;$|,Backbone,9.90462963,0.055555556,9.90462963,0.055555556,0.460873734,101.149,90.061,101.084064,42,0,0.136310736,-0.30163827,0.30163827,0.136310736,1.571428571,2.0,2.0,16.13039954,10.358271,1.973290718,-2.105410452,1.816819002,-2.248295804,5.559303343,-0.110636809,3.329976598,61.10049401,5.86180732,5.010162424,5.010162424,3.180739213,2.299011944,2.299011944,1.84029756,1.84029756,1.011481002,1.011481002,0.121716124,0.121716124,-0.37,27.9770933,6.63,2.745638273,2.340479574,44.12037526,9.694446915,6.286160523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.01908117,0.0,6.041840829,4.794537184,6.286160523,0.0,4.899909731,0.0,12.96557803,14.09534397,0.0,0,0.0,0.0,0.0,0.0,0.0,31.32325505,4.794537184,0.0,6.9237372,0.0,0.0,0.0,0,20.31,0.0,4.794537184,0,6.041840829,0.0,6.286160523,0.0,0.0,25.9189909,0.0,0.0,0.0,0.0,11.7587963,0.0,0.0,0.0,0.055555556,0.916666667,1.854166667,3.748148148,0.8,7,0,2,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0.1354,29.213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meF,CN[C@@H](Cc1ccccc1)C(=O)O,CN([*])[C@@H](Cc1ccccc1)C([*])=O |$;;_R1;;;;;;;;;;_R2;$|,Backbone,10.70919737,-0.011666667,10.70919737,0.011666667,0.647118106,177.247,162.127,177.1153641,70,0,0.136936033,-0.301613353,0.301613353,0.136936033,1.307692308,1.923076923,2.384615385,16.13047486,10.0691262,2.090573957,-2.17462851,2.039317466,-2.307568395,5.578143797,-0.111111314,2.619849651,256.0526058,9.681798276,8.104020551,8.104020551,6.236382105,4.394146958,4.394146958,3.356764488,3.356764488,2.108039021,2.108039021,1.207988186,1.207988186,-1.15,920.8715272,9.934388186,4.77363591,2.99306721,79.17746946,4.794537184,6.286160523,0.0,0.0,0.0,0.0,4.899909731,0.0,0.0,0.0,30.33183534,26.07961708,0.0,6.041840829,4.794537184,6.286160523,0.0,4.899909731,0.0,12.46266245,14.09534397,35.89528683,0,0.0,0.0,0.0,0.0,0.0,31.32325505,11.21535881,0.0,5.563451492,30.33183534,0.0,0.0,0,20.31,0.0,4.794537184,0,6.041840829,0.0,12.70698215,5.563451492,0.0,49.32708904,0.0,0.0,0.0,0.0,12.63975293,0.0,1.20212963,0.0,10.03871929,1.782083333,0.0,3.837314815,0.363636364,13,0,2,0,0,0,1,0,1,2,0,2,4,0,0,0,1,1.3582,53.685,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meW,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,CN([*])[C@@H](Cc1c[nH]c2ccccc12)C([*])=O |$;;_R1;;;;;;;;;;;;;_R2;$|,Backbone,10.95694948,-0.056290627,10.95694948,0.056290627,0.791557879,216.284,200.156,216.1262631,84,0,0.136937429,-0.360888817,0.360888817,0.136937429,1.375,2.125,2.8125,16.13048104,10.05495085,2.126811556,-2.171638486,2.189043151,-2.30730191,5.830710852,-0.111102866,2.300559068,487.3931804,11.5436056,9.604020551,9.604020551,7.719545353,5.388163894,5.388163894,4.230663253,4.230663253,2.92434503,2.92434503,1.878215181,1.878215181,-1.61,6394.11045,10.89292989,4.492640011,1.994288429,95.06829441,9.778515705,6.286160523,0.0,0.0,0.0,0.0,4.899909731,0.0,0.0,0.0,18.19910121,32.14598415,17.0997685,6.041840829,4.794537184,17.18908546,0.0,9.883888252,0.0,12.46266245,14.09534397,36.02576334,0,0.0,0.0,0.0,0.0,0.0,36.30723357,11.21535881,0.0,5.563451492,30.46231185,0.0,10.90292493,0,36.1,0.0,4.794537184,0,6.041840829,0.0,18.22368286,10.94967571,0.0,43.39119847,11.05034559,0.0,0.0,0.0,16.11829869,1.204814815,2.321578798,0.0,8.096601159,3.743009259,0.0,3.849030612,0.307692308,16,1,3,0,0,0,1,1,2,2,1,3,4,0,0,0,2,1.8395,65.5417,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meD,CN[C@@H](CC(=O)O)C(=O)O,CN([*])[C@@H](CC(O)=O)C([*])=O |$;;_R1;;;;;;;_R2;$|,Backbone,10.13587963,-0.247685185,10.13587963,0.247685185,0.489135015,129.159,118.071,129.0789786,52,0,0.137037206,-0.303322741,0.303322741,0.137037206,1.444444444,2.0,2.111111111,16.13374658,10.22072864,2.063816116,-2.138758908,1.906338379,-2.288663959,5.645322109,-0.11554799,3.662226415,101.2309827,7.276020882,5.702867765,5.702867765,4.218744015,2.773860516,2.773860516,2.06941071,2.06941071,1.158090939,1.158090939,0.486678894,0.486678894,-0.7,81.81940765,8.3,4.205791842,2.976585862,54.64683947,9.589074368,12.57232105,0.0,0.0,0.0,0.0,4.899909731,0.0,0.0,0.0,0.0,14.09534397,6.420821623,6.041840829,9.589074368,12.57232105,0.0,4.899909731,0.0,12.46266245,14.09534397,0.0,0,0.0,0.0,0.0,0.0,0.0,37.60941557,9.589074368,0.0,6.420821623,0.0,0.0,0.0,0,37.38,0.0,9.589074368,0,12.46266245,0.0,12.57232105,0.0,18.9952537,0.0,0.0,0.0,0.0,0.0,21.73865741,0.0,0.0,0.0,-0.247685185,1.809490741,0.0,3.53287037,0.666666667,9,0,3,0,0,0,0,0,0,3,0,3,4,0,0,0,0,-0.2955,34.22,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meK,CN[C@@H](CCCCN)C(=O)O,CN([*])[C@@H](CCCCN)C([*])=O |$;;_R1;;;;;;;;_R2;$|,Backbone,10.46777731,0.07087963,10.46777731,0.07087963,0.444853638,158.245,140.101,158.1419132,66,0,0.136594479,-0.330473494,0.330473494,0.136594479,1.454545455,2.090909091,2.454545455,16.13047113,10.114248,2.072322282,-2.169987505,2.01596136,-2.287162934,5.567261006,-0.111361491,3.439910208,104.2651805,8.690234444,7.415939818,7.415939818,5.218744015,4.038158255,4.038158255,2.951498834,2.951498834,1.774388277,1.774388277,0.945769753,0.945769753,-0.41,232.8540862,10.59,6.309762528,4.92617957,68.5550923,15.42811439,6.286160523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.420821623,33.48174362,0.0,6.041840829,4.794537184,6.286160523,0.0,4.899909731,5.733667477,25.3043057,20.64010037,0.0,0,0.0,5.733667477,0.0,0.0,0.0,37.86801145,4.794537184,0.0,19.26246487,0.0,0.0,0.0,0,46.33,0.0,4.794537184,0,6.041840829,0.0,32.0933818,0.0,0.0,18.9952537,0.0,5.733667477,0.0,0.0,12.40182209,0.0,5.330359505,0.0,0.07087963,3.972702192,0.721235828,3.836334089,0.875,11,2,3,0,0,0,0,0,0,3,1,3,6,0,0,0,0,0.2445,46.4444,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Me_Lys(Me),CNCCCC[C@H](NC)C(=O)O,CNCCCC[C@H](N(C)[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,Backbone,10.5529432,0.098940854,10.5529432,0.098940854,0.448294259,172.272,152.112,172.1575633,72,0,0.136594479,-0.319752114,0.319752114,0.136594479,1.416666667,2.083333333,2.5,16.13047269,10.11239812,2.074237808,-2.172053326,2.019904254,-2.287962981,5.567271552,-0.111362436,3.383115019,115.0961628,9.397341225,8.338589549,8.338589549,5.718744015,4.483463356,4.483463356,3.26637709,3.26637709,1.997040828,1.997040828,1.103208881,1.103208881,-0.41,389.571968,11.59,7.250472381,5.267906559,75.1300059,15.01123552,6.286160523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.420821623,40.5294156,0.0,6.041840829,4.794537184,6.286160523,0.0,10.21669833,0.0,25.3043057,27.68777235,0.0,0,0.0,5.316788604,0.0,0.0,0.0,44.91568344,4.794537184,0.0,19.26246487,0.0,0.0,0.0,0,32.34,0.0,4.794537184,0,6.041840829,0.0,32.0933818,0.0,0.0,26.04292568,5.316788604,0.0,0.0,0.0,12.51760023,3.086739182,0.0,0.0,0.098940854,4.258592215,1.040680272,5.830780581,0.888888889,12,1,3,0,0,0,0,0,0,3,1,3,7,0,0,0,0,0.5052,51.3167,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Me_Cha,CN[C@@H](CC1CCCCC1)C(=O)O,CN([*])[C@@H](CC1CCCCC1)C([*])=O |$;;_R1;;;;;;;;;;_R2;$|,Backbone,10.77852915,0.141759259,10.77852915,0.141759259,0.62194975,183.295,162.127,183.1623143,76,0,0.136605311,-0.301626335,0.301626335,0.136605311,1.307692308,1.923076923,2.384615385,16.1304814,9.846800696,2.189385125,-2.265530257,2.271290295,-2.314840235,5.568620165,-0.111757372,2.309233353,150.1692686,9.681798276,8.830153381,8.830153381,6.236382105,5.354654836,5.354654836,4.406779888,4.406779888,3.119944099,3.119944099,2.152453405,2.152453405,-0.37,920.8715272,10.70917656,5.379331244,3.469985535,81.30419679,4.794537184,6.286160523,0.0,0.0,0.0,0.0,4.899909731,0.0,0.0,0.0,32.10410811,26.43407163,0.0,6.041840829,4.794537184,6.286160523,0.0,4.899909731,5.917906046,44.56677057,14.09534397,0.0,0,0.0,0.0,0.0,0.0,0.0,31.32325505,4.794537184,5.917906046,38.52492974,0.0,0.0,0.0,0,20.31,0.0,4.794537184,0,6.041840829,0.0,18.62488819,32.10410811,0.0,18.9952537,0.0,0.0,0.0,0.0,12.8078999,0.0,0.0,0.797546296,0.141759259,8.943482851,0.0,3.975978364,0.909090909,13,0,2,1,0,1,0,0,0,2,0,2,4,1,0,1,1,2.0859,54.731,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mono3,CN[C@@H](CCN1CCCCC1)C(=O)O,CN([*])[C@@H](CCN1CCCCC1)C([*])=O |$;;_R1;;;;;;;;;;;_R2;$|,Backbone,10.75903455,0.094376417,10.75903455,0.094376417,0.615547937,198.31,176.134,198.1732133,82,0,0.136645002,-0.303263805,0.303263805,0.136645002,1.285714286,1.928571429,2.428571429,16.13049168,10.10387743,2.138027476,-2.280777828,2.094120848,-2.363822687,5.568149408,-0.111468191,2.19553107,164.6704666,10.38890506,9.407123488,9.407123488,6.736382105,5.578593263,5.578593263,4.358017876,4.358017876,3.010150496,3.010150496,1.945808493,1.945808493,-0.41,1528.584153,11.66358352,6.144687912,3.761114688,87.06403046,9.694446915,6.286160523,0.0,0.0,0.0,0.0,4.899909731,0.0,0.0,0.0,6.420821623,46.44732165,6.544756406,6.041840829,4.794537184,6.286160523,0.0,9.799819462,0.0,31.72512732,33.72961318,0.0,0,0.0,0.0,0.0,0.0,0.0,55.857434,4.794537184,0.0,25.68328649,0.0,0.0,0.0,0,23.55,0.0,4.794537184,0,6.041840829,0.0,19.25173855,32.35197768,0.0,18.9952537,4.899909731,0.0,0.0,0.0,15.23169966,0.0,0.0,0.0,0.094376417,6.058706932,3.513490174,3.935060154,0.909090909,14,0,3,0,1,1,0,0,0,3,0,3,5,0,1,1,1,0.9915,58.447,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mono4,CN[C@@H](CC(=O)N1CCCCC1)C(=O)O,CN([*])[C@@H](CC(=O)N1CCCCC1)C([*])=O |$;;_R1;;;;;;;;;;;;_R2;$|,Backbone,11.81222222,-0.278308768,11.81222222,0.111574074,0.637809274,212.293,192.133,212.1524779,86,0,0.224094702,-0.342641638,0.342641638,0.224094702,1.333333333,1.933333333,2.4,16.15372731,10.09629549,2.20799652,-2.283058339,2.10790765,-2.403976442,5.800644947,-0.134197835,2.416469928,222.6278112,11.25914855,9.608264997,9.608264997,7.147065708,5.543649831,5.543649831,4.312612803,4.312612803,2.912901097,2.912901097,1.803720604,1.803720604,-0.9,2340.721953,12.17092199,5.854433625,3.62537005,91.22555256,9.694446915,6.286160523,0.0,5.907179729,0.0,0.0,9.694446915,0.0,0.0,0.0,0.0,33.35780883,19.51033443,6.041840829,9.589074368,12.19334025,0.0,9.799819462,0.0,31.72512732,27.18485678,0.0,0,0.0,0.0,0.0,0.0,0.0,55.21985732,9.589074368,0.0,25.68328649,0.0,0.0,0.0,0,40.62,0.0,9.589074368,0,11.94902056,6.420821623,32.21731658,6.420821623,4.899909731,18.9952537,0.0,0.0,0.0,0.0,26.22961632,0.0,0.0,0.111574074,-0.278308768,4.57523471,1.717934618,3.643949043,0.818181818,15,0,4,0,1,1,0,0,0,3,0,4,4,0,1,1,1,0.5181,58.587,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Me_Abu(morpholino),CN[C@@H](CCN1CCOCC1)C(=O)O,CN([*])[C@@H](CCN1CCOCC1)C([*])=O |$;;_R1;;;;;;;;;;;_R2;$|,Backbone,10.73434319,0.053560091,10.73434319,0.053560091,0.577258658,200.282,180.122,200.1524779,82,0,0.136645002,-0.37879274,0.37879274,0.136645002,1.428571429,2.071428571,2.571428571,16.47745746,10.17379927,2.140231237,-2.281262572,2.018854744,-2.39756188,5.56814739,-0.111530809,2.19553107,167.5049335,10.38890506,9.108264997,9.108264997,6.736382105,5.155943532,5.155943532,3.90973014,3.90973014,2.66517205,2.66517205,1.587571811,1.587571811,-0.45,1528.584153,11.62380074,6.112399029,3.735932971,85.81263357,9.531400138,6.286160523,0.0,0.0,0.0,0.0,9.799819462,0.0,0.0,0.0,0.0,20.51616559,19.63426922,19.25560476,9.531400138,6.286160523,0.0,9.799819462,0.0,12.46266245,46.94337711,0.0,0,0.0,0.0,0.0,0.0,0.0,69.07119793,9.531400138,0.0,6.420821623,0.0,0.0,0.0,0,32.78,0.0,4.794537184,0,6.041840829,0.0,45.55501529,0.0,0.0,18.9952537,4.899909731,4.736862954,5.258669848,0.0,15.0507583,0.0,0.0,0.0,0.053560091,1.941415108,4.643252551,3.885677438,0.9,14,0,4,0,1,1,0,0,0,4,0,4,5,0,1,1,1,-0.1622,55.415,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mono5,CN[C@@H](CC(=O)N1CCOCC1)C(=O)O,CN([*])[C@@H](CC(=O)N1CCOCC1)C([*])=O |$;;_R1;;;;;;;;;;;;_R2;$|,Backbone,11.75666667,-0.319125094,11.75666667,0.031574074,0.584345209,214.265,196.121,214.1317424,86,0,0.224255475,-0.377774214,0.377774214,0.224255475,1.466666667,2.066666667,2.533333333,16.47785013,10.16112621,2.210790951,-2.283369611,2.039917456,-2.435159185,5.80079398,-0.137124583,2.416469928,224.7073905,11.25914855,9.309406507,9.309406507,7.147065708,5.1210001,5.1210001,3.864325067,3.864325067,2.567922652,2.567922652,1.473164486,1.473164486,-0.94,2340.721953,12.13112376,5.82374433,3.601941849,89.97415567,14.43130987,6.286160523,0.0,5.907179729,0.0,0.0,9.694446915,0.0,0.0,0.0,0.0,14.09534397,19.51033443,19.25560476,14.32593732,12.19334025,0.0,9.799819462,0.0,12.46266245,40.39862071,0.0,0,0.0,0.0,0.0,0.0,0.0,68.43362125,14.32593732,0.0,6.420821623,0.0,0.0,0.0,0,49.85,0.0,9.589074368,0,18.36984218,26.30327674,6.286160523,0.0,23.89516343,0.0,0.0,4.736862954,5.154780959,0.0,25.99311941,0.0,0.0,0.031574074,-0.319125094,1.078220663,2.466863662,3.594566327,0.8,15,0,5,0,1,1,0,0,0,4,0,5,4,0,1,1,1,-0.6356,55.555,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
